code;gen1;gen2;gen3;gen4;gen5;gen6;gen7;gen8;gen9;gen10;gen11;gen12;gen13;gen14;gen15;gen16;gen17;gen18;gen19;gen20;gen21;gen22;gen23;gen24;gen25;gen26;gen27;altitude;pluvio_yr;forest;pluvio_1;pluvio_2;pluvio_3;pluvio_4;pluvio_5;pluvio_6;pluvio_7;pluvio_8;pluvio_9;pluvio_10;pluvio_11;pluvio_12;geology;evi_1;evi_2;evi_3;evi_4;evi_5;evi_6;evi_7;evi_8;evi_9;evi_10;evi_11;evi_12;evi_13;evi_14;evi_15;evi_16;evi_17;evi_18;evi_19;evi_20;evi_21;evi_22;evi_23;lon;lat;surface
42;4;0;0;1;3;1;1;3;1;5;6;12;16;0;4;1;1;0;0;3;3;0;9;9;1;18;0;730,8589478;1507,333374;6;35,66666794;55,28758621;117,8781586;173,9085083;188,6572571;139,6993103;123,3781586;121,3039093;193,8216095;210,8618469;132,5280457;28,33287239;5;0,384210795;0,354973465;0,421072871;0,429584324;0,464746594;0,458559066;0,502467752;0,476594716;0,501265287;0,471609741;0,433072686;0,417449892;0,39668864;0,361219108;0,400825948;0,450711608;0,422221512;0,473808944;0,464528561;0,429253936;0,415225893;0,428545654;0,371720135;13,60680316;3,562925135;13
1484;1;1;0;0;0;5;4;3;0;18;5;0;6;6;0;0;3;0;0;6;0;0;4;3;8;43;0;382,7227783;1439;2;82,21987152;98,85079193;138,0976715;151,8254395;128,9650879;101,9048157;78,21987152;79,85079193;152,2285919;180,4904327;157,6143036;89,96591949;6;0,376059681;0,38539207;0,424706787;0,461182952;0,498832226;0,509988666;0,523631871;0,524377227;0,533051193;0,51962024;0,486327082;0,453017503;0,474429995;0,455496788;0,517494738;0,50631839;0,540330172;0,561376393;0,502745867;0,491642267;0,491625547;0,446920037;0,399317116;16,19306014;0,751776245;10
2602;2;0;1;0;0;0;0;4;0;21;9;0;11;0;1;5;1;0;0;3;2;0;5;9;102;0;0;526,6522217;1424,666626;7;35,0954628;53,44514465;115,3544312;111,9672928;117,4229965;133,8660431;143,9836426;168,1714172;171,4499054;184,6993713;95,83913422;37,93354416;3;0,350082278;0,372599512;0,403140485;0,404166758;0,455639452;0,540889204;0,477273613;0,517090917;0,473775029;0,476109773;0,476056635;0,428668678;0,451666206;0,429731727;0,471529633;0,43925786;0,510409296;0,452222794;0,470864087;0,412474006;0,414405465;0,400353164;0,33967033;16,98018183;3,113141313;8,5
1345;2;0;0;0;0;1;0;0;0;114;24;5;3;6;1;0;0;0;0;2;3;0;1;3;4;1;0;404,4442139;1450;5;82,6384964;95,90609741;144,2267609;144,8915405;110,5619736;105,4943695;87,85774994;95,882164;151,1535187;171,9342651;163,4624329;98,14788055;3;0,355446219;0,362021864;0,424143344;0,455320448;0,491843879;0,519324243;0,505903304;0,5100739;0,524980784;0,499658674;0,494118303;0,43091172;0,436353087;0,433490485;0,495823354;0,501357079;0,506225824;0,507655442;0,480847269;0,500296295;0,47240147;0,426626235;0,389707893;16,08061418;1,164078082;10,5
387;1;0;0;2;1;1;2;7;1;7;11;5;7;0;0;0;0;0;15;0;2;0;1;2;1;54;36;622,7474365;1478,666626;7;30,28804588;56,87770081;132,9855194;150,0303497;165,2889709;146,0312653;149,0756378;138,802536;190,3202362;195,1335602;103,9108047;27,37816048;5;0,364939541;0,388209641;0,406194955;0,453201085;0,440479875;0,512951791;0,519643962;0,512539744;0,521795929;0,51827085;0,515919924;0,446412206;0,473724783;0,421351582;0,481204033;0,445550799;0,476948381;0,453659475;0,451629847;0,446880579;0,428388476;0,405383319;0,354862809;14,7687447;3,562925135;9,5
722;1;0;0;0;0;2;0;39;0;4;3;0;2;3;0;0;0;0;92;0;0;0;2;7;20;3;0;441,9066467;1431;2;87,5;91,83333588;129;139,8333282;126,5;102,5;64,66666412;74,83333588;146,1666718;197,5;165,1666718;97,5;1;0,40483141;0,406804055;0,4432064;0,469122291;0,508381903;0,529988527;0,53926295;0,547652066;0,528090715;0,512952626;0,517778039;0,461864531;0,465808004;0,486297876;0,504330635;0,512141109;0,529709756;0,547902346;0,497055054;0,52015996;0,505761802;0,465281874;0,392852932;15,5183844;0,826740216;6
2856;9;0;0;1;0;0;2;9;0;34;31;0;22;1;3;6;0;0;19;1;13;0;8;11;35;5;0;487,2823486;1431,543213;7;28,01438141;48,14214325;106,4518814;107,8299179;109,6981354;141,4028473;164,4868011;185,9881287;166,4667664;183,7155762;91,66355133;33,46800232;3;0,343137264;0,349973112;0,387241155;0,427958727;0,438343644;0,535527051;0,494587213;0,491358131;0,498321831;0,495057643;0,499215871;0,43702358;0,469306856;0,471644819;0,471630305;0,460795313;0,494729817;0,468125999;0,44901073;0,457610637;0,444354564;0,402432889;0,348519057;17,16759175;3,45047918;10,175
3446;2;3;6;0;1;0;1;84;0;25;27;12;14;0;2;1;4;1;125;0;0;0;5;44;35;21;36;479,7858887;1437;1;41,04241943;59,75791168;105,3117828;122,9670029;109,0754242;165,5861969;164,7154846;166,5114594;152,6299744;165,3771057;99,49427032;30,67744064;3;0,376023859;0,384634972;0,3971048;0,427988738;0,463246375;0,512157023;0,532591224;0,553186953;0,522312164;0,549302459;0,482896894;0,465095729;0,502625167;0,491770029;0,516292274;0,520584762;0,531692565;0,499140382;0,485155404;0,485432416;0,457608044;0,455618322;0,381694764;17,87974947;3,487961165;10,5
1456;1;2;0;0;1;0;8;16;0;4;8;8;4;0;2;0;0;0;41;3;0;0;5;26;10;17;2;362,3157349;1438,777832;2;67,55948639;73,32963562;131,7062225;128,4079742;127,1519699;106,1374817;110,0315399;111,7492676;148,745285;162,8945465;134,7236633;85,04425812;6;0,310616553;0,339883626;0,373292983;0,398681909;0,416253954;0,455661356;0,450651825;0,470345676;0,464694947;0,432034105;0,43693471;0,400164425;0,404201061;0,405195445;0,423052639;0,418334842;0,448103547;0,436470896;0,451404929;0,448019713;0,426774353;0,413709402;0,330371648;16,15557815;1,688825875;3,5
91;4;0;0;0;0;0;1;2;1;6;8;1;7;0;0;5;0;0;6;0;2;2;3;2;2;11;0;742,1911011;1493,963013;6;37,75746155;57,52331924;122,2675171;172,0552673;185,6466675;139,7394257;128,5482025;124,0757141;182,1829224;209,2980804;133,3027191;29,49098396;5;0,366291285;0,346499473;0,418949336;0,437253743;0,440494984;0,461777538;0,498935074;0,478499174;0,477765948;0,461400241;0,444415897;0,416147947;0,373412311;0,382381737;0,390023381;0,457564235;0,461433739;0,451508373;0,463585258;0,419185668;0,422391325;0,405866742;0,373856276;13,71924911;3,52544315;12
3166;1;0;2;0;0;0;0;7;0;3;8;0;2;1;0;0;0;0;4;0;0;0;1;5;9;0;0;500,8120117;1410,444458;1;23,83158493;49,29507828;122,4808426;108,0113602;104,9885941;150,3361664;159,7457733;178,5533447;166,7916412;179,9522552;80,74087524;31,18985367;3;0,364060342;0,364516258;0,39168641;0,449163526;0,483136982;0,497074843;0,476399064;0,530774713;0,500826061;0,510154605;0,469963312;0,458838224;0,495493084;0,47747764;0,474696815;0,536757112;0,492835105;0,489887238;0,485810489;0,464967936;0,455503106;0,416034609;0,360199332;17,46744763;3,675371091;4
2152;8;1;0;0;0;0;0;0;7;21;12;2;31;4;0;0;0;0;0;2;1;0;0;2;0;8;0;378,7425232;1464;5;72;88,04897308;152,5579071;143,9527588;125,9376297;105,2566986;126,222847;97,61856079;144,6951904;166,1764526;140,6283569;76,64260864;6;0,357157856;0,370882422;0,411519408;0,470232397;0,495270312;0,511867821;0,505787671;0,525609613;0,533827603;0,476146609;0,472738296;0,453500688;0,431607783;0,450653195;0,462420583;0,453612149;0,504354537;0,525314272;0,515748859;0,491339564;0,487710387;0,470575869;0,402737051;16,68032594;1,388969994;14,5
2587;1;0;0;0;0;0;0;0;0;6;9;0;11;0;0;0;0;0;0;1;2;0;5;1;0;2;0;462,5211792;1472,555542;7;55,41286469;75,94802856;126,9541626;126,0382309;130,2752228;112,2400589;135,3532104;140,8195801;158,9281464;174,7033691;105,0244827;64,26607513;6;0,319385082;0,370714903;0,376241088;0,434675187;0,452666909;0,490607977;0,48158434;0,497813702;0,481766015;0,462069333;0,472598016;0,445193917;0,459476322;0,465134889;0,464266717;0,42845878;0,456169456;0,471448213;0,455557615;0,452790678;0,434100896;0,398996472;0,34137097;16,98018183;2,550911535;3
3229;3;2;2;1;0;2;0;8;0;16;18;0;8;1;1;0;1;0;13;0;4;0;1;24;46;0;0;463,5887146;1416,963013;7;26,85327148;52,28049088;110,6561203;107,9451828;102,5848465;156,2717896;165,6594849;176,8484802;165,276001;182,9622192;84,11862946;31,93165207;3;0,360891104;0,376805276;0,389677614;0,449674636;0,456382632;0,491436988;0,4718858;0,530002296;0,524017036;0,501692832;0,497917503;0,443506777;0,469602853;0,47028029;0,498691678;0,487405926;0,520725906;0,489009678;0,467680514;0,465166092;0,455989301;0,409819663;0,353935093;17,5424116;3,600407121;8
2380;1;1;0;0;0;0;0;5;0;1;2;0;7;14;2;1;0;0;0;1;1;0;3;3;3;0;18;410,0427551;1452;7;44,31190491;70,46739197;120,7895508;122,9776459;136,7979279;117,1731873;136,0093079;145,0447083;166,0055847;186,3268127;102,6545563;52,63872147;6;0,341816276;0,351362169;0,394039422;0,427617371;0,449582219;0,488219947;0,484944135;0,499267042;0,503466904;0,4749524;0,472615391;0,45062685;0,456388086;0,430265099;0,464287013;0,474735498;0,474433154;0,451869726;0,451403111;0,435854733;0,42554006;0,398342043;0,338872582;16,83025388;2,738321461;2
2213;1;0;0;0;1;0;0;3;0;15;9;1;18;0;0;0;3;0;0;2;5;0;6;10;16;2;0;387,1792297;1447,111084;6;68,12739563;77,35297394;146,4128113;135,7059479;123,4319763;101,6072922;141,1671295;108,4128036;148,6474915;168,5794678;132,1273956;67,79452515;6;0,326518506;0,367398083;0,395098776;0,39357993;0,400178671;0,481734633;0,47307688;0,463120788;0,490884215;0,469412357;0,463613063;0,41989103;0,405031174;0,416917354;0,427566081;0,449829459;0,465994775;0,449091166;0,467870176;0,454384387;0,45133397;0,428783983;0,358856827;16,71780793;1,801271831;4
3381;1;6;3;0;0;3;0;25;0;3;10;1;7;0;1;0;1;0;7;0;4;0;2;25;35;0;0;528,6192017;1442,222168;7;33,319561;58,66666794;104,2679596;112,6888275;110,8987045;166,394104;171,932724;174,2817383;159,6261444;179,9105682;94,07185364;30,54051971;3;0,371785611;0,388110131;0,406366319;0,421501607;0,452275306;0,515314758;0,50586462;0,508144379;0,501494706;0,524013996;0,438292414;0,451688111;0,457502306;0,470081806;0,493967712;0,463201553;0,526102245;0,485685885;0,437309921;0,476525754;0,442960531;0,448146433;0,367891312;17,76730351;3,487961165;5,5
3409;2;0;0;0;0;0;0;3;2;24;21;0;5;17;2;3;0;0;12;1;2;2;3;6;10;10;1;358,7291565;1458,444458;5;58,98698807;79,41717529;123,6684494;133,6514893;110,0704117;134,3960571;133,385376;136,4825745;162,8054047;150,082962;101,1083145;51,70527267;6;0,337397009;0,371567458;0,419543207;0,439243645;0,474734038;0,506536245;0,535208404;0,505124211;0,512831271;0,504916787;0,484237611;0,445129454;0,428642929;0,44979009;0,47896266;0,487755954;0,478147268;0,506599307;0,49055326;0,46496892;0,482371211;0,439225555;0,363771558;17,84226749;2,550911535;10,5
2918;6;0;0;0;0;0;1;8;1;12;25;4;20;0;0;8;2;0;19;2;2;1;3;28;33;17;3;385,0410767;1464,555542;1;66,72392273;74,60799408;130,1335602;128,3624725;115,1178055;110,7101288;129,8315125;143,9214783;155,4206238;174,1239471;102,717308;61,17573929;6;0,379622012;0,379885316;0,418018907;0,459434599;0,467768103;0,495801926;0,504918337;0,542052925;0,518550456;0,501578927;0,479643285;0,46163857;0,479129911;0,439061225;0,454863876;0,506192148;0,541458249;0,483385116;0,474991828;0,492055237;0,484518617;0,429680497;0,376469106;17,24255572;2,475947565;11
3315;2;3;1;0;0;0;0;0;0;4;2;3;0;0;0;0;2;0;0;0;0;0;0;0;0;4;15;352,8678284;1475;6;59,5;78,66666412;121,8333359;133,8333282;110,5;131,5;134,6666718;135,6666718;160,5;150,1666718;102,3333359;55;6;0,343124956;0,339641869;0,387938231;0,425926209;0,433597982;0,471690983;0,458600313;0,476173788;0,460273057;0,46365273;0,461262405;0,421768218;0,427872598;0,4053877;0,425813854;0,433247536;0,449261487;0,462193579;0,472162277;0,45650208;0,437737823;0,406184673;0,339640737;17,69233954;2,400983594;3
2146;2;0;0;0;0;0;1;3;4;5;16;2;24;7;0;0;1;0;0;0;1;0;1;6;5;18;0;346,741333;1456;5;69,66666412;106,3333359;157,5;147,6666718;124,6666641;104,6666641;113,6666641;96,66666412;147,8333282;156,8333282;145;83,16666412;6;0,343207836;0,389789969;0,387531698;0,460790426;0,504157066;0,483871102;0,465238899;0,480905891;0,509195268;0,46700421;0,461043418;0,435995281;0,421031654;0,4436405;0,477214843;0,460989773;0,498461336;0,479469746;0,494446039;0,458060205;0,477826297;0,471809745;0,375081778;16,68032594;1,164078082;9
3139;0;2;0;2;0;0;1;17;2;0;14;11;16;1;0;0;19;0;11;1;1;0;2;6;11;22;0;359,3887939;1487,839478;5;63,73816681;81,65348816;135,3508759;129,3262482;110,2852554;111,7239151;133,4951019;137,6107483;158,3656311;159,261734;108,753006;61,15735245;6;0,34359169;0,385809213;0,375938267;0,431114823;0,475667745;0,489343464;0,473127425;0,511141598;0,50963831;0,494149506;0,461562097;0,45555979;0,437956214;0,444134891;0,445889771;0,489890397;0,463180929;0,489176273;0,505341768;0,502987564;0,461296767;0,42355144;0,36859408;17,46744763;2,288537639;6,5
3029;0;0;0;0;0;0;0;0;0;11;13;5;8;0;0;0;3;0;0;0;3;0;0;5;3;13;0;372,3719788;1477;5;64,5;78,16666412;133;128,8333282;108,5;110,8333359;135,8333282;142,8333282;159,1666718;168,1666718;105,5;61,83333206;6;0,336775214;0,349136978;0,375185221;0,430341572;0,456046611;0,482740372;0,455458194;0,493393391;0,486087799;0,463391602;0,449248374;0,428220362;0,432768762;0,42350468;0,462024927;0,462132454;0,477121145;0,468652129;0,464788884;0,483486861;0,43953833;0,408520401;0,352984369;17,35500168;2,326019624;4
2553;5;0;3;1;0;1;0;10;1;11;21;2;7;0;0;4;3;0;5;1;12;0;8;21;112;2;0;513,8569946;1434,814819;7;34,20508957;50,5002861;118,4272308;107,848877;116,9812775;140,1425781;154,8695679;174,7481384;170,2572174;192,1296997;90,51291656;31,6953125;3;0,346669495;0,34876588;0,427234829;0,419641912;0,481285006;0,530211628;0,471154779;0,499213278;0,49506709;0,479117662;0,492367685;0,44425413;0,446869761;0,469410569;0,47236222;0,46187529;0,536975563;0,477521539;0,462809086;0,432103276;0,430509538;0,393454284;0,342721671;16,94269984;3,375515209;10
3308;2;10;2;0;0;2;0;33;0;11;32;2;15;5;1;1;1;0;16;0;10;0;7;56;71;0;0;466,960083;1453;1;33,82433319;57,49292755;106,3481216;109,3281937;113,8275528;168,8063354;178,3365479;170,5147858;162,9948578;184,3416901;97,00514221;31,83461952;3;0,359118134;0,408047974;0,398747265;0,424986005;0,468314141;0,527498364;0,508562684;0,524363697;0,538795948;0,518892646;0,495573014;0,441544682;0,452530533;0,466504753;0,517096043;0,467198283;0,550643086;0,50462836;0,476437748;0,472913414;0,476937562;0,417097867;0,369836479;17,65485756;3,412997195;10
2981;4;1;0;2;0;0;1;8;0;24;38;4;31;0;2;5;5;0;1;4;7;0;4;30;47;3;0;513,6494751;1409;7;23,1494236;48;118,5689697;103,6123276;100,942009;146,7309265;159,781601;183,0987549;164,3432617;182,428421;83,5741806;32,90125275;3;0,356226742;0,363310009;0,4065907;0,441105038;0,454622746;0,520070314;0,460379064;0,491604984;0,518524587;0,498241127;0,48624891;0,456471384;0,491932929;0,475570113;0,447465688;0,507305205;0,493784875;0,477168232;0,489976764;0,454333007;0,441135347;0,411850959;0,352421373;17,28003771;3,600407121;8,19
2372;4;1;0;0;0;0;1;6;8;29;59;19;11;4;2;8;7;0;0;2;7;2;4;22;56;53;7;421,9338684;1494;7;64,24284363;78,09850311;142,3573914;135,5962219;132,931839;107,5561295;139,5257874;136,1426086;164,7852173;179,1603851;117,532074;67,6145401;6;0,322010934;0,385021448;0,399322063;0,441670775;0,457143098;0,500832081;0,487136096;0,506397009;0,500800908;0,505886436;0,499924511;0,438188821;0,448093265;0,427516133;0,469517827;0,438283384;0,51301378;0,476600468;0,468341738;0,479176939;0,435625553;0,400556028;0,347127408;16,83025388;2,176091683;14
3606;3;4;0;0;0;0;1;8;0;15;18;9;14;0;4;1;0;0;14;1;3;0;9;9;19;6;13;425,1365356;1463,888916;1;42,63303757;60,55321503;125,0559921;130,3388824;110,2296753;155,4537964;150,3614044;148,4159393;153,6666718;158,2660828;99,86271667;39,51958847;2;0,357475758;0,364951283;0,435478479;0,451809198;0,490015835;0,462406516;0,524822712;0,534913838;0,495374829;0,533693075;0,49054727;0,444974005;0,479156733;0,477444798;0,51118505;0,510397971;0,482852221;0,49404636;0,421589404;0,487011164;0,465936899;0,44753325;0,383424074;18,32953329;3,375515209;8
1191;0;0;0;0;0;0;0;0;0;35;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;439,8177185;1433,666626;2;86,09564972;100,9607315;132,5490875;148,5057068;125,0041351;99,71289825;74,93743896;83,4710083;145,0224304;183,7922821;160,4380341;93,86921692;3;0,444792599;0,449665368;0,451047272;0,507780552;0,509861469;0,553704202;0,583768189;0,580073535;0,577180743;0,570316434;0,52869767;0,520424902;0,511743188;0,504911602;0,555511653;0,566600502;0,591764689;0,596440256;0,543192983;0,567335784;0,523554266;0,504820705;0,467221886;15,89320425;0,864222201;5,5
3224;6;0;2;0;0;0;0;1;0;24;27;2;26;8;3;1;3;0;11;3;9;3;5;18;80;2;0;443,7280273;1446;7;29,41467285;53,81304169;105,8801575;106,2622299;110,2480087;159,7480011;175,8069763;180,7051697;165,9531708;185,4573364;95,90045166;33,67273712;3;0,352333069;0,383447975;0,383713156;0,416734368;0,459393323;0,532678187;0,488087237;0,505788207;0,519776583;0,522013962;0,461736918;0,459714562;0,446675807;0,45039615;0,474139512;0,473686338;0,472219467;0,499805719;0,46204868;0,46818462;0,436751694;0,411312372;0,369084388;17,5424116;3,412997195;10
667;7;0;0;0;1;1;0;5;0;21;5;0;2;4;1;3;0;0;0;2;2;1;0;2;2;4;0;417,6469116;1425,666626;2;88,82829285;94,22188568;127,2781143;144,6174927;127,7269287;98,83837128;60,27508926;68,60540009;143,7781067;198,2319641;169,4447784;93,67573547;1;0,402339757;0,412354797;0,448040336;0,454469681;0,48429504;0,511498749;0,528003156;0,540168583;0,511035144;0,515596986;0,503050625;0,449030191;0,47337541;0,481114328;0,490499735;0,54518342;0,533011019;0,577178121;0,52668345;0,508596301;0,478929848;0,467065185;0,405771345;15,48090242;0,751776245;8
2053;0;0;0;0;0;0;0;5;0;6;7;0;3;0;0;0;0;0;0;0;2;0;1;1;1;0;0;375,5484924;1472;5;62,66666794;76,5;147,5;138,3333282;129,3333282;99,83333588;145,1666718;128,5;157,1666718;182,5;121,1666641;74;6;0,331460267;0,333023101;0,364164591;0,402022392;0,457488924;0,482347369;0,464053214;0,495283842;0,471842021;0,471505702;0,448446274;0,422993422;0,407420158;0,414634675;0,457738012;0,447071642;0,463315249;0,461195916;0,443751991;0,484932661;0,428389251;0,402399153;0,347601384;16,60536197;1,988681757;2
3584;1;0;0;0;0;0;0;1;1;12;2;2;0;18;0;2;0;0;9;0;2;0;1;4;2;3;2;365,1491699;1460;1;49,49531937;62,99614716;131,1655731;139,6636505;110,8275528;144,831131;140,162262;142,1774139;152,8344269;153,3352509;101,5016479;47,65840912;2;0,340942293;0,361192495;0,385761023;0,434795946;0,473468304;0,471799851;0,499183267;0,530005097;0,494797081;0,501419306;0,474821627;0,453393638;0,47955057;0,442786068;0,489183277;0,497333527;0,500713348;0,502465189;0,50670433;0,48460424;0,467827082;0,434687525;0,34976846;18,29205131;3,075659328;3,75
986;10;0;0;0;0;1;0;4;0;60;10;0;13;10;0;1;0;0;0;1;2;0;1;3;2;1;0;463,0267944;1468;1;87,66666412;92;130,8333282;147,6666718;119,8333359;105,3333359;86,66666412;90,5;156;183,1666718;165;99,33333588;1;0,373899609;0,402305126;0,415934622;0,483411193;0,489886969;0,524355888;0,525972486;0,527400374;0,522937894;0,502018094;0,498418808;0,461720228;0,460235596;0,495051235;0,47012192;0,494176805;0,519239426;0,492812753;0,46462509;0,480722815;0,462191343;0,446831703;0,380460829;15,70579433;1,239042053;10
2746;8;1;1;4;0;1;3;0;2;24;71;8;60;11;0;2;0;0;0;2;30;0;13;1;8;6;0;428,3986206;1452,321045;7;52,07499313;69,90145111;116,7775421;123,0826111;128,2410431;112,7483444;135,4134521;139,4948425;157,055603;176,7367096;97,77521515;53,85310745;6;0,338946313;0,384081483;0,417085081;0,471199423;0,495931268;0,503275871;0,507312477;0,525746167;0,503356338;0,511365116;0,489360452;0,456385404;0,479530513;0,455274195;0,481073767;0,483503968;0,478408814;0,455721706;0,465568513;0,456932247;0,455391526;0,433031619;0,355436683;17,09262778;2,700839476;22
53;1;0;0;0;0;1;0;10;0;0;3;2;4;0;0;0;1;0;4;4;2;0;3;6;2;11;0;691,949646;1469,222168;6;34,44251251;56,57709503;121,1461868;176,4893036;158,9696503;134,6465454;121,763237;119,8120956;174,1651001;215,3222198;138,4744415;32,06369781;5;0,383342415;0,383307368;0,434905887;0,445787609;0,452301979;0,512510002;0,491818219;0,498742789;0,508672178;0,486978352;0,437385082;0,436288625;0,396838367;0,378473014;0,430678517;0,460050613;0,487591535;0,500218928;0,494466603;0,454771578;0,425071806;0,416704625;0,39365992;13,64428514;3,375515209;7,5
1674;4;13;2;0;1;0;1;14;0;33;82;7;42;13;8;3;0;0;3;0;11;1;5;88;93;7;0;629,4242554;1544,666626;7;27,1879158;48,4345665;138,757782;139,2894897;148,0659485;154,2888794;156,4608154;182,9817047;184,7364044;224,8247681;92,06318665;29,56169701;3;0,345528364;0,382433295;0,399886131;0,442992419;0,456167489;0,490568191;0,492850661;0,514181018;0,501135528;0,487085193;0,47061199;0,467337012;0,459644109;0,444793791;0,454365045;0,443555355;0,488883138;0,489187032;0,441561908;0,442311019;0,378055036;0,387746632;0,357886583;16,30550609;3,600407121;18,5
3651;0;0;0;0;0;1;0;1;0;3;1;1;1;0;0;0;0;0;10;0;1;0;0;1;2;0;2;385,0977173;1443,370361;1;38,95804596;60,41461563;116,5998764;120,6350479;110,760788;157,3329315;159,577652;148,2556;153,4417877;153,0913391;91,93108368;35,14816666;2;0,341739446;0,359482884;0,399711132;0,427988112;0,452845693;0,471123934;0,48230347;0,510430813;0,485452294;0,506531954;0,495215297;0,470964968;0,466279447;0,470122337;0,495093733;0,526302099;0,483258873;0,484334409;0,480746895;0,482980698;0,435159326;0,437590927;0,351705492;18,40449726;3,600407121;1,5
2073;8;2;2;1;0;0;0;11;0;19;32;0;15;1;1;7;0;0;0;2;10;2;11;17;48;3;0;632,633606;1490,666626;7;37,07623672;45,93057632;124,2650146;127,4887543;133,1969299;149,0331573;149,3347168;181,3584442;179,1859436;214,1276398;89,91461182;27,38274193;3;0,342579246;0,388450235;0,419979066;0,44264406;0,480915427;0,487354159;0,476140142;0,494410902;0,474827111;0,49122566;0,462283164;0,441347897;0,459587067;0,440643936;0,444593966;0,475688726;0,523254156;0,498067468;0,469653308;0,412271261;0,427206457;0,40690279;0,363104284;16,60536197;3,45047918;10,5
461;2;0;0;2;1;1;9;4;0;44;21;16;53;0;0;2;2;0;0;4;1;4;3;4;4;39;40;568,1349487;1473,592651;7;52,96037674;79,32206726;136,6477509;150,5933685;150,0593872;121,6143799;123,6071701;112,8819809;173,8158569;196,2768097;123,1830292;51,43383789;1;0,357693195;0,36068821;0,413169712;0,454220951;0,434369743;0,505764127;0,518711269;0,52329874;0,509890735;0,503644526;0,488123;0,438959032;0,432512164;0,429020375;0,424403667;0,487611592;0,500091791;0,472684115;0,427270681;0,433873415;0,441621244;0,432040066;0,331491858;15,03111859;2,363501609;17,5
